,Date,Chicago,Opponent,Quarter,Time,Score,Team,Action,Substitution,Player,Lineup,Points,Game
393,"February 18, 2022",Home,Brandeis,1,02:44,47-43,Home,"STEFFENS,KLAIRE made free throw",0,Klaire Steffens,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",1,22
394,"February 18, 2022",Home,Brandeis,1,02:44,48-43,Home,"STEFFENS,KLAIRE made free throw",0,Klaire Steffens,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",1,22
395,"February 18, 2022",Home,Brandeis,1,02:44,48-43,Home,"POWE,MARISSA enters the game",1,Marissa Powe,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Marissa Powe",0,22
396,"February 18, 2022",Home,Brandeis,1,02:44,48-43,Home,"SOEST,PEYTON VAN goes to the bench",1,Peyton Soest,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Marissa Powe",0,22
397,"February 18, 2022",Home,Brandeis,1,02:24,48-43,Home,"Foul by STEFFENS,KLAIRE",0,Klaire Steffens,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Marissa Powe",0,22
398,"February 18, 2022",Home,Brandeis,1,02:22,48-43,Home,"Foul by BRODNIK,MALLORY",0,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Marissa Powe",0,22
399,"February 18, 2022",Home,Brandeis,1,02:22,48-43,Away,30SEC TIMEOUT by Brandeis,0,,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Marissa Powe",0,22
400,"February 18, 2022",Home,Brandeis,1,02:20,48-43,Away,"Turnover by REAVIS,EMMA",0,Emma Reavis,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Marissa Powe",0,22
401,"February 18, 2022",Home,Brandeis,1,02:20,48-43,Home,"SOEST,PEYTON VAN enters the game",1,Peyton Soest,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Marissa Powe, Peyton Soest",0,22
402,"February 18, 2022",Home,Brandeis,1,02:20,48-43,Home,"POWE,MARISSA goes to the bench",1,Marissa Powe,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
403,"February 18, 2022",Home,Brandeis,1,02:19,48-43,Home,"STEFFENS,KLAIRE missed layup",0,Klaire Steffens,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
404,"February 18, 2022",Home,Brandeis,1,02:19,48-43,Away,"PIERRE,TATHIANA defensive rebound",0,Tathiana Pierre,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
405,"February 18, 2022",Home,Brandeis,1,02:01,48-43,Away,"Turnover by TANKE,KERRY",0,Kerry Tanke,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
406,"February 18, 2022",Home,Brandeis,1,01:46,50-43,Home,"HYNES,GRACE made layup",0,Grace Hynes,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",2,22
407,"February 18, 2022",Home,Brandeis,1,01:46,50-43,Home,"Assist by BRODNIK,MALLORY",0,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
408,"February 18, 2022",Home,Brandeis,1,01:31,50-43,Home,"Foul by BRODNIK,MALLORY",0,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
409,"February 18, 2022",Home,Brandeis,1,01:31,50-43,Away,"TANKE,KERRY missed free throw",0,Kerry Tanke,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
410,"February 18, 2022",Home,Brandeis,1,01:31,50-43,Away,TEAM deadball rebound,0,,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
411,"February 18, 2022",Home,Brandeis,1,01:31,50-43,Away,"TANKE,KERRY missed free throw",0,Kerry Tanke,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
412,"February 18, 2022",Home,Brandeis,1,01:31,50-43,Home,"HYNES,GRACE defensive rebound",0,Grace Hynes,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest",0,22
413,"February 18, 2022",Home,Brandeis,1,01:31,50-43,Home,"GAO,ASHLEY enters the game",1,Ashley Gao,"Peyton Van Soest, Sophia North, Kati Heller, Mallory Brodnik, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
414,"February 18, 2022",Home,Brandeis,1,01:31,50-43,Home,"BRODNIK,MALLORY goes to the bench",1,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
415,"February 18, 2022",Home,Brandeis,1,01:09,52-43,Home,"STEFFENS,KLAIRE made layup",0,Klaire Steffens,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",2,22
416,"February 18, 2022",Home,Brandeis,1,01:09,52-43,Home,"Assist by SOEST,PEYTON VAN",0,Peyton Soest,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
417,"February 18, 2022",Home,Brandeis,1,00:46,52-46,Away,"REAVIS,EMMA made 3-pt. jump shot",0,Emma Reavis,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",3,22
418,"February 18, 2022",Home,Brandeis,1,00:46,52-46,Away,"Assist by PIERRE,TATHIANA",0,Tathiana Pierre,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
419,"February 18, 2022",Home,Brandeis,1,00:40,52-46,Away,"Foul by PIERRE,TATHIANA",0,Tathiana Pierre,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
420,"February 18, 2022",Home,Brandeis,1,00:40,52-46,Home,"ALFARO,BELLA missed free throw",0,Bella Alfaro,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
421,"February 18, 2022",Home,Brandeis,1,00:40,52-46,Home,TEAM deadball rebound,0,,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
422,"February 18, 2022",Home,Brandeis,1,00:40,53-46,Home,"ALFARO,BELLA made free throw",0,Bella Alfaro,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",1,22
423,"February 18, 2022",Home,Brandeis,1,00:40,53-46,Away,30SEC TIMEOUT by Brandeis,0,,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao",0,22
424,"February 18, 2022",Home,Brandeis,1,00:35,53-46,Home,"POWE,MARISSA enters the game",1,Marissa Powe,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao, Marissa Powe",0,22
425,"February 18, 2022",Home,Brandeis,1,00:35,53-46,Home,"SHAW,ELIZABETH enters the game",1,Elizabeth Shaw,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Peyton Soest, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
426,"February 18, 2022",Home,Brandeis,1,00:35,53-46,Home,"SOEST,PEYTON VAN goes to the bench",1,Peyton Soest,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Bella Alfaro, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
427,"February 18, 2022",Home,Brandeis,1,00:35,53-46,Home,"ALFARO,BELLA goes to the bench",1,Bella Alfaro,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
428,"February 18, 2022",Home,Brandeis,1,00:32,53-46,Home,"Foul by STEFFENS,KLAIRE",0,Klaire Steffens,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
429,"February 18, 2022",Home,Brandeis,1,00:32,53-46,Away,"PIERRE,TATHIANA missed free throw",0,Tathiana Pierre,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
430,"February 18, 2022",Home,Brandeis,1,00:32,53-46,Away,TEAM deadball rebound,0,,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
431,"February 18, 2022",Home,Brandeis,1,00:32,53-46,Away,"PIERRE,TATHIANA missed free throw",0,Tathiana Pierre,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
432,"February 18, 2022",Home,Brandeis,1,00:32,53-46,Away,"GRESKO,CAITLIN offensive rebound",0,Caitlin Gresko,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
433,"February 18, 2022",Home,Brandeis,1,00:31,53-46,Home,"Foul by GAO,ASHLEY",0,Ashley Gao,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
434,"February 18, 2022",Home,Brandeis,1,00:31,53-47,Away,"GRESKO,CAITLIN made free throw",0,Caitlin Gresko,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",1,22
435,"February 18, 2022",Home,Brandeis,1,00:31,53-47,Away,"GRESKO,CAITLIN missed free throw",0,Caitlin Gresko,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
436,"February 18, 2022",Home,Brandeis,1,00:31,53-47,Home,TEAM deadball rebound,0,,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw",0,22
437,"February 18, 2022",Home,Brandeis,1,00:31,53-47,Home,"BRODNIK,MALLORY enters the game",1,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Ashley Gao, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",0,22
438,"February 18, 2022",Home,Brandeis,1,00:31,53-47,Home,"GAO,ASHLEY goes to the bench",1,Ashley Gao,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",0,22
439,"February 18, 2022",Home,Brandeis,1,00:29,53-47,Away,"Foul by TANKE,KERRY",0,Kerry Tanke,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",0,22
440,"February 18, 2022",Home,Brandeis,1,00:25,54-47,Home,"BRODNIK,MALLORY made free throw",0,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",1,22
441,"February 18, 2022",Home,Brandeis,1,00:25,55-47,Home,"BRODNIK,MALLORY made free throw",0,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",1,22
442,"February 18, 2022",Home,Brandeis,1,00:25,55-47,Away,FULL TIMEOUT by Brandeis,0,,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",0,22
443,"February 18, 2022",Home,Brandeis,1,00:25,55-47,Away,"OBAR,MOLLIE enters the game",1,Mollie Obar,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",0,22
444,"February 18, 2022",Home,Brandeis,1,00:25,55-47,Away,"TANKE,KERRY goes to the bench",1,Kerry Tanke,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",0,22
445,"February 18, 2022",Home,Brandeis,1,00:22,55-49,Away,"OBAR,MOLLIE made layup",0,Mollie Obar,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",2,22
446,"February 18, 2022",Home,Brandeis,1,00:18,55-49,Home,FULL TIMEOUT by Chicago,0,,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik",0,22
447,"February 18, 2022",Home,Brandeis,1,00:18,55-49,Home,"ALFARO,BELLA enters the game",1,Bella Alfaro,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Marissa Powe, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
448,"February 18, 2022",Home,Brandeis,1,00:18,55-49,Home,"POWE,MARISSA goes to the bench",1,Marissa Powe,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
449,"February 18, 2022",Home,Brandeis,1,00:18,55-49,Away,"PERRY,CASEY enters the game",1,Casey Perry,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
450,"February 18, 2022",Home,Brandeis,1,00:18,55-49,Away,"GONZALEZ,SELENYA enters the game",1,Selenya Gonzalez,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
451,"February 18, 2022",Home,Brandeis,1,00:18,55-49,Away,"GRESKO,CAITLIN goes to the bench",1,Caitlin Gresko,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
452,"February 18, 2022",Home,Brandeis,1,00:18,55-49,Away,"OBAR,MOLLIE goes to the bench",1,Mollie Obar,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
453,"February 18, 2022",Home,Brandeis,1,00:14,55-49,Away,"Foul by PIERRE,TATHIANA",0,Tathiana Pierre,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
454,"February 18, 2022",Home,Brandeis,1,00:14,56-49,Home,"BRODNIK,MALLORY made free throw",0,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",1,22
455,"February 18, 2022",Home,Brandeis,1,00:14,57-49,Home,"BRODNIK,MALLORY made free throw",0,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",1,22
456,"February 18, 2022",Home,Brandeis,1,00:14,57-49,Away,"ARSENAULT,MACY enters the game",1,Macy Arsenault,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
457,"February 18, 2022",Home,Brandeis,1,00:14,57-49,Away,"GRESKO,CAITLIN enters the game",1,Caitlin Gresko,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
458,"February 18, 2022",Home,Brandeis,1,00:14,57-49,Away,"OBAR,MOLLIE enters the game",1,Mollie Obar,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
459,"February 18, 2022",Home,Brandeis,1,00:14,57-49,Away,"PIERRE,TATHIANA goes to the bench",1,Tathiana Pierre,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
460,"February 18, 2022",Home,Brandeis,1,00:14,57-49,Away,"PERRY,CASEY goes to the bench",1,Casey Perry,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
461,"February 18, 2022",Home,Brandeis,1,00:14,57-49,Away,"GONZALEZ,SELENYA goes to the bench",1,Selenya Gonzalez,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
462,"February 18, 2022",Home,Brandeis,1,00:09,57-49,Away,"REAVIS,EMMA missed 3-pt. jump shot",0,Emma Reavis,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
463,"February 18, 2022",Home,Brandeis,1,00:09,57-49,Home,"SHAW,ELIZABETH defensive rebound",0,Elizabeth Shaw,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
464,"February 18, 2022",Home,Brandeis,1,00:06,57-49,Away,"Foul by MARCHESE,FRANCESCA",0,Francesca Marchese,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",0,22
465,"February 18, 2022",Home,Brandeis,1,00:06,58-49,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",1,22
466,"February 18, 2022",Home,Brandeis,1,00:06,59-49,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro",1,22
467,"February 18, 2022",Home,Brandeis,1,00:06,59-49,Home,"GAO,ASHLEY enters the game",1,Ashley Gao,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Mallory Brodnik, Bella Alfaro, Ashley Gao",0,22
468,"February 18, 2022",Home,Brandeis,1,00:06,59-49,Home,"BRODNIK,MALLORY goes to the bench",1,Mallory Brodnik,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Bella Alfaro, Ashley Gao",0,22
469,"February 18, 2022",Home,Brandeis,1,00:00,59-49,Home,"GAO,ASHLEY missed layup",0,Ashley Gao,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Bella Alfaro, Ashley Gao",0,22
470,"February 18, 2022",Home,Brandeis,1,00:00,59-49,Away,"AMBROSINO,ASHLEY defensive rebound",0,Ashley Ambrosino,"Peyton Van Soest, Sophia North, Kati Heller, Grace Hynes, Klaire Steffens, Elizabeth Shaw, Bella Alfaro, Ashley Gao",0,22
0,"February 20, 2022",Home,#8 New York U.,1,09:38,2-0,Home,"HYNES,GRACE made jump shot",0,Grace Hynes,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",2,23
1,"February 20, 2022",Home,#8 New York U.,1,09:17,2-0,Away,"Turnover by MILLER,ERICA",0,Erica Miller,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
2,"February 20, 2022",Home,#8 New York U.,1,09:17,2-0,Home,"Steal by STEFFENS,KLAIRE",0,Klaire Steffens,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
3,"February 20, 2022",Home,#8 New York U.,1,09:06,4-0,Home,"VAN SOEST,PEYTON made jump shot",0,Peyton Soest,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",2,23
4,"February 20, 2022",Home,#8 New York U.,1,08:45,4-0,Away,"WALKER,JENNY missed jump shot",0,Jenny Walker,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
5,"February 20, 2022",Home,#8 New York U.,1,08:41,4-0,Home,"HYNES,GRACE defensive rebound",0,Grace Hynes,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
6,"February 20, 2022",Home,#8 New York U.,1,08:23,4-0,Home,"STEFFENS,KLAIRE missed layup",0,Klaire Steffens,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
7,"February 20, 2022",Home,#8 New York U.,1,08:23,4-0,Away,"Block by BRUNS,NATALIE",0,Natalie Bruns,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
8,"February 20, 2022",Home,#8 New York U.,1,08:23,4-0,Home,TEAM offensive rebound,0,,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
9,"February 20, 2022",Home,#8 New York U.,1,08:19,4-0,Away,"Foul by JANOWSKI,JORDAN",0,Jordan Janowski,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
10,"February 20, 2022",Home,#8 New York U.,1,08:19,5-0,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",1,23
11,"February 20, 2022",Home,#8 New York U.,1,08:19,6-0,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",1,23
12,"February 20, 2022",Home,#8 New York U.,1,08:06,6-0,Away,"Turnover by PELLECCHIA,BELLE",0,Belle Pellecchia,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
13,"February 20, 2022",Home,#8 New York U.,1,07:46,8-0,Home,"SHAW,ELIZABETH made jump shot",0,Elizabeth Shaw,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",2,23
14,"February 20, 2022",Home,#8 New York U.,1,07:32,8-3,Away,"MILLER,ERICA made 3-pt. jump shot",0,Erica Miller,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",3,23
15,"February 20, 2022",Home,#8 New York U.,1,07:32,8-3,Away,"Assist by BRUNS,NATALIE",0,Natalie Bruns,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
16,"February 20, 2022",Home,#8 New York U.,1,07:07,8-3,Home,"Turnover by HYNES,GRACE",0,Grace Hynes,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
17,"February 20, 2022",Home,#8 New York U.,1,07:07,8-3,Away,"Steal by BRUNS,NATALIE",0,Natalie Bruns,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",0,23
18,"February 20, 2022",Home,#8 New York U.,1,07:03,8-5,Away,"JANOWSKI,JORDAN made jump shot",0,Jordan Janowski,"Klaire Steffens, Mallory Brodnik, Elizabeth Shaw, Peyton Van Soest, Grace Hynes",2,23
